ID,connected,Usage
12093,False,Public
12094,False,Public
12095,False,Public
12096,False,Public
12097,False,Public
12098,False,Public
12099,False,Public
12100,False,Public
12101,False,Public
12102,False,Public
12103,False,Public
12104,False,Public
12105,False,Public
12106,False,Public
12107,False,Public
12108,False,Public
12109,False,Public
12110,False,Public
12111,False,Public
12112,False,Public
12113,False,Public
12114,False,Public
12115,False,Public
12116,False,Public
12117,False,Public
12118,False,Public
12119,True,Public
12120,False,Public
12121,False,Public
12122,False,Public
12123,False,Public
12124,False,Public
12125,False,Public
12126,False,Public
12127,False,Public
12128,False,Public
12129,False,Public
12130,False,Public
12131,False,Public
12132,False,Public
12133,False,Public
12134,False,Public
12135,False,Public
12136,False,Public
12137,False,Public
12138,False,Public
12139,False,Public
12140,False,Public
12141,False,Public
12142,False,Public
12143,False,Public
12144,False,Public
12145,False,Public
12146,False,Public
12147,False,Public
12148,False,Public
12149,False,Public
12150,False,Public
12151,False,Public
12152,False,Public
12153,False,Public
12154,False,Public
12155,False,Public
12156,False,Public
12157,False,Public
12158,False,Public
12159,False,Public
12160,False,Public
12161,False,Public
12162,False,Public
12163,False,Public
12164,False,Public
12165,False,Public
12166,False,Public
12167,False,Public
12168,False,Public
12169,False,Public
12170,False,Public
12171,False,Public
12172,False,Public
12173,False,Public
12174,False,Public
12175,False,Public
12176,False,Public
12177,False,Public
12178,False,Public
12179,False,Public
12180,False,Public
12181,False,Public
12182,False,Public
12183,False,Public
12184,False,Public
12185,False,Public
12186,False,Public
12187,False,Public
12188,False,Public
12189,False,Public
12190,False,Public
12191,False,Public
12192,False,Public
12193,False,Public
12194,False,Public
12195,False,Public
12196,False,Public
12197,False,Public
12198,False,Public
12199,False,Public
12200,False,Public
12201,False,Public
12202,False,Public
12203,False,Public
12204,False,Public
12205,False,Public
12206,False,Public
12207,False,Public
12208,False,Public
12209,False,Public
12210,False,Public
12211,False,Public
12212,False,Public
12213,False,Public
12214,False,Public
12215,False,Public
12216,False,Public
12217,False,Public
12218,False,Public
12219,False,Public
12220,False,Public
12221,False,Public
12222,False,Public
12223,False,Public
12224,False,Public
12225,False,Public
12226,False,Public
12227,False,Public
12228,False,Public
12229,True,Public
12230,False,Public
12231,False,Public
12232,False,Public
12233,False,Public
12234,False,Public
12235,False,Public
12236,False,Public
12237,False,Public
12238,False,Public
12239,False,Public
12240,False,Public
12241,False,Public
12242,False,Public
12243,False,Public
12244,False,Public
12245,False,Public
12246,False,Public
12247,False,Public
12248,False,Public
12249,False,Public
12250,False,Public
12251,False,Public
12252,False,Public
12253,False,Public
12254,False,Public
12255,False,Public
12256,False,Public
12257,False,Public
12258,False,Public
12259,False,Public
12260,False,Public
12261,False,Public
12262,False,Public
12263,False,Public
12264,False,Public
12265,False,Public
12266,False,Public
12267,False,Public
12268,False,Public
12269,False,Public
12270,False,Public
12271,False,Public
12272,False,Public
12273,False,Public
12274,False,Public
12275,False,Public
12276,False,Public
12277,False,Public
12278,False,Public
12279,False,Public
12280,False,Public
12281,False,Public
12282,False,Public
12283,False,Public
12284,False,Public
12285,False,Public
12286,False,Public
12287,False,Public
12288,False,Public
12289,False,Public
12290,False,Public
12291,False,Public
12292,False,Public
12293,False,Public
12294,False,Public
12295,True,Public
12296,False,Public
12297,False,Public
12298,False,Public
12299,False,Public
12300,False,Public
12301,True,Public
12302,False,Public
12303,False,Public
12304,False,Public
12305,False,Public
12306,False,Public
12307,False,Public
12308,False,Public
12309,False,Public
12310,False,Public
12311,False,Public
12312,False,Public
12313,False,Public
12314,False,Public
12315,False,Public
12316,False,Public
12317,False,Public
12318,False,Public
12319,False,Public
12320,False,Public
12321,False,Public
12322,False,Public
12323,False,Public
12324,False,Public
12325,False,Public
12326,False,Public
12327,False,Public
12328,False,Public
12329,False,Public
12330,False,Public
12331,False,Public
12332,False,Public
12333,False,Public
12334,False,Public
12335,False,Public
12336,False,Public
12337,False,Public
12338,False,Public
12339,False,Public
12340,False,Public
12341,False,Public
12342,False,Public
12343,False,Public
12344,False,Public
12345,False,Public
12346,False,Public
12347,False,Public
12348,False,Public
12349,False,Public
12350,False,Public
12351,False,Public
12352,False,Public
12353,False,Public
12354,False,Public
12355,False,Public
12356,False,Public
12357,False,Public
12358,False,Public
12359,False,Public
12360,False,Public
12361,False,Public
12362,False,Public
12363,False,Public
12364,False,Public
12365,False,Public
12366,False,Public
12367,False,Public
12368,False,Public
12369,False,Public
12370,False,Public
12371,False,Public
12372,False,Public
12373,False,Public
12374,False,Public
12375,False,Public
12376,False,Public
12377,False,Public
12378,False,Public
12379,False,Public
12380,False,Public
12381,False,Public
12382,False,Public
12383,False,Public
12384,False,Public
12385,False,Public
12386,False,Public
12387,False,Public
12388,False,Public
12389,False,Public
12390,False,Public
12391,False,Public
12392,False,Public
12393,False,Public
12394,False,Public
12395,False,Public
12396,False,Public
12397,False,Public
12398,False,Public
12399,False,Public
12400,False,Public
12401,False,Public
12402,False,Public
12403,False,Public
12404,False,Public
12405,False,Public
12406,False,Public
12407,False,Public
12408,False,Public
12409,False,Public
12410,False,Public
12411,False,Public
12412,False,Public
12413,False,Public
12414,False,Public
12415,False,Public
12416,False,Public
12417,False,Public
12418,False,Public
12419,False,Public
12420,False,Public
12421,False,Public
12422,False,Public
12423,False,Public
12424,False,Public
12425,False,Public
12426,False,Public
12427,False,Public
12428,False,Public
12429,False,Public
12430,False,Public
12431,False,Public
12432,False,Public
12433,False,Public
12434,False,Public
12435,False,Public
12436,False,Public
12437,False,Public
12438,False,Public
12439,False,Public
12440,False,Public
12441,False,Public
12442,False,Public
12443,False,Public
12444,False,Public
12445,False,Public
12446,False,Public
12447,False,Public
12448,False,Public
12449,False,Public
12450,False,Public
12451,False,Public
12452,False,Public
12453,False,Public
12454,False,Public
12455,False,Public
12456,False,Public
12457,False,Public
12458,False,Public
12459,False,Public
12460,False,Public
12461,False,Public
12462,False,Public
12463,False,Public
12464,False,Public
12465,False,Public
12466,False,Public
12467,False,Public
12468,False,Public
12469,False,Public
12470,False,Public
12471,False,Public
12472,False,Public
12473,False,Public
12474,False,Public
12475,False,Public
12476,False,Public
12477,False,Public
12478,False,Public
12479,False,Public
12480,False,Public
12481,False,Public
12482,False,Public
12483,False,Public
12484,False,Public
12485,False,Public
12486,False,Public
12487,False,Public
12488,False,Public
12489,False,Public
12490,False,Public
12491,False,Public
12492,False,Public
12493,False,Public
12494,False,Public
12495,False,Public
12496,False,Public
12497,False,Public
12498,False,Public
12499,False,Public
12500,False,Public
12501,False,Public
12502,False,Public
12503,False,Public
12504,False,Public
12505,False,Public
12506,False,Public
12507,False,Public
12508,False,Public
12509,True,Public
12510,False,Public
12511,False,Public
12512,False,Public
12513,False,Public
12514,False,Public
12515,False,Public
12516,False,Public
12517,False,Public
12518,False,Public
12519,False,Public
12520,False,Public
12521,False,Public
12522,False,Public
12523,False,Public
12524,False,Public
12525,False,Public
12526,False,Public
12527,False,Public
12528,False,Public
12529,False,Public
12530,False,Public
12531,False,Public
12532,False,Public
12533,False,Public
12534,False,Public
12535,False,Public
12536,False,Public
12537,False,Public
12538,False,Public
12539,False,Public
12540,False,Public
12541,False,Public
12542,False,Public
12543,False,Public
12544,False,Public
12545,False,Public
12546,False,Public
12547,False,Public
12548,False,Public
12549,False,Public
12550,False,Public
12551,False,Public
12552,False,Public
12553,False,Public
12554,False,Public
12555,False,Public
12556,False,Public
12557,False,Public
12558,False,Public
12559,False,Public
12560,False,Public
12561,False,Public
12562,False,Public
12563,False,Public
12564,False,Public
12565,False,Public
12566,False,Public
12567,False,Public
12568,False,Public
12569,False,Public
12570,False,Public
12571,False,Public
12572,False,Public
12573,False,Public
12574,False,Public
12575,False,Public
12576,False,Public
12577,False,Public
12578,False,Public
12579,False,Public
12580,False,Public
12581,False,Public
12582,False,Public
12583,False,Public
12584,False,Public
12585,False,Public
12586,False,Public
12587,False,Public
12588,False,Public
12589,False,Public
12590,False,Public
12591,False,Public
12592,False,Public
12593,False,Public
12594,False,Public
12595,False,Public
12596,False,Public
12597,False,Public
12598,False,Public
12599,False,Public
12600,False,Public
12601,False,Public
12602,False,Public
12603,False,Public
12604,False,Public
12605,False,Public
12606,False,Public
12607,False,Public
12608,False,Public
12609,False,Public
12610,False,Public
12611,False,Public
12612,False,Public
12613,False,Public
12614,False,Public
12615,False,Public
12616,False,Public
12617,False,Public
12618,False,Public
12619,False,Public
12620,False,Public
12621,False,Public
12622,False,Public
12623,False,Public
12624,False,Public
12625,False,Public
12626,False,Public
12627,False,Public
12628,False,Public
12629,False,Public
12630,False,Public
12631,False,Public
12632,False,Public
12633,False,Public
12634,False,Public
12635,False,Public
12636,False,Public
12637,False,Public
12638,False,Public
12639,False,Public
12640,False,Public
12641,False,Public
12642,False,Public
12643,False,Public
12644,False,Public
12645,False,Public
12646,False,Public
12647,False,Public
12648,False,Public
12649,False,Public
12650,False,Public
12651,False,Public
12652,True,Public
12653,False,Public
12654,False,Public
12655,False,Public
12656,False,Public
12657,False,Public
12658,False,Public
12659,False,Public
12660,False,Public
12661,False,Public
12662,False,Public
12663,False,Public
12664,False,Public
12665,False,Public
12666,False,Public
12667,False,Public
12668,False,Public
12669,False,Public
12670,False,Public
12671,False,Public
12672,False,Public
12673,False,Public
12674,False,Public
12675,False,Public
12676,False,Public
12677,False,Public
12678,False,Public
12679,False,Public
12680,False,Public
12681,False,Public
12682,False,Public
12683,False,Public
12684,False,Public
12685,False,Public
12686,False,Public
12687,False,Public
12688,False,Public
12689,False,Public
12690,False,Public
12691,False,Public
12692,False,Public
12693,False,Public
12694,False,Public
12695,False,Public
12696,False,Public
12697,False,Public
12698,False,Public
12699,False,Public
12700,False,Public
12701,False,Public
12702,False,Public
12703,False,Public
12704,False,Public
12705,False,Public
12706,False,Public
12707,False,Public
12708,False,Public
12709,False,Public
12710,False,Public
12711,True,Public
12712,False,Public
12713,False,Public
12714,False,Public
